user_id,movie_id,view_count,liked,saved,shared,comment_count,search_count,movie_interaction_count,target_score,account_age_days,total_views,total_likes,total_saves,total_shares,total_comments,total_searches,avg_interaction_weight,favorite_genres,preferred_runtime,preferred_release_year,favorite_directors,favorite_writers,user_interaction_count,active_days,genres,rate,release_year,runtime,country,is_series,adult,director_id,writer_id,producer_id,popularity,days_since_last_interaction
10,112,0,False,False,False,1,1,2,0.6,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,422,"['Thriller', 'History', 'Science Fiction']",6.9,2007,87,UK,False,False,99,142,93,2773,227.00000223530094
10,437,1,False,False,False,0,0,1,0.2,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,801,"['Comedy', 'Horror', 'Music']",7.6,1996,98,South Korea,False,False,79,88,47,118,146.00000223515048
10,274,2,True,False,False,1,0,4,1.9,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,114,['Action'],7.4,1980,108,Germany,True,False,102,102,65,1287,30.000002235011575
10,139,0,False,False,False,0,0,0,0.0,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,903,"['History', 'Science Fiction', 'Family']",7.1,1999,178,India,False,False,87,147,57,273,309.0000022348843
10,333,2,False,False,False,1,2,5,1.1,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,770,['Family'],7.8,2023,101,Japan,False,False,111,3,61,1431,257.0000022347454
10,69,4,False,False,False,0,1,5,0.9,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,165,['Animation'],6.3,1984,148,USA,False,False,39,22,32,99,202.0000022345486
10,113,2,False,False,False,0,2,4,0.6,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,853,['Romance'],6.6,1994,127,Iran,False,False,94,25,41,3480,348.00000223442134
10,382,3,False,False,False,0,1,4,0.7,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,971,['Adventure'],4.9,2000,151,USA,False,False,108,78,63,3731,283.0000022342824
10,113,2,False,False,False,1,0,3,0.9,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,729,['Romance'],6.6,1994,127,Iran,False,False,94,25,41,2123,292.0000022341435
10,229,1,False,False,False,1,0,2,0.7,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,514,"['Family', 'Music']",7.2,2004,130,France,False,False,11,76,32,2517,363.00000223399303
10,254,1,False,False,False,1,2,4,0.9,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,233,"['War', 'Thriller']",7.8,2006,162,India,False,False,63,43,11,3480,80.00000223381944
10,93,2,True,True,True,1,2,8,4.8,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,279,['Science Fiction'],9.5,2017,113,Canada,False,False,39,51,50,763,267.00000223366897
10,312,1,True,True,True,2,1,7,5.0,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,387,"['Science Fiction', 'Romance']",9.6,2006,138,Canada,False,False,107,123,74,1035,108.00000223349537
10,52,1,False,False,False,1,1,3,0.8,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,411,['Science Fiction'],9.3,2019,143,USA,False,False,85,7,11,468,112.00000223335648
10,11,0,False,False,False,0,0,0,0.0,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,402,['Mystery'],6.2,2009,142,Japan,False,False,2,30,88,1514,286.0000022331829
10,128,0,False,False,False,0,0,0,0.0,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,620,['Crime'],5.5,1991,152,France,False,False,23,127,60,642,354.00000223300924
10,278,2,False,False,False,1,0,3,0.9,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,480,['Crime'],8.1,1990,138,Iran,False,False,93,67,22,3920,160.00000223283564
10,158,2,False,False,False,1,2,5,1.1,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,669,"['Music', 'Western']",6.6,1984,148,France,False,False,84,72,32,3328,194.0000022326736
10,279,0,True,True,False,0,2,4,2.7,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,169,"['Crime', 'Fantasy']",8.3,1987,173,USA,False,False,68,17,34,457,190.00000223252314
10,454,3,True,False,True,1,1,7,3.4,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,663,"['Mystery', 'Family']",4.9,2021,124,Canada,False,False,81,62,67,3485,99.00000223239584
10,76,2,False,False,False,1,2,5,1.1,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,277,['Fantasy'],7.3,1991,135,South Korea,False,False,24,150,56,898,53.00000223225694
10,453,6,False,False,False,0,0,6,1.2,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,80,"['History', 'Action']",8.4,1998,151,Germany,False,False,25,106,72,2981,308.0000022320834
10,53,2,False,False,False,0,0,2,0.4,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,798,"['Romance', 'Crime', 'Science Fiction']",5.1,1996,123,Iran,False,False,98,98,36,2758,14.000002231851854
10,310,1,False,False,False,1,0,2,0.7,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,246,"['Horror', 'Family', 'Comedy']",9.4,1989,117,UK,False,False,22,23,91,2321,83.00000223162037
10,458,2,False,False,False,1,1,4,1.0,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,555,"['Adventure', 'Horror']",4.5,1989,82,Japan,False,False,61,47,25,882,33.00000223141203
10,339,2,False,False,False,0,0,2,0.4,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,217,"['Family', 'War', 'TV Movie']",9.3,2022,120,South Korea,False,False,85,143,24,4901,5.0000022312731485
10,442,1,False,False,False,1,2,4,0.9,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,775,"['Comedy', 'Science Fiction', 'Horror']",5.5,2003,146,South Korea,False,False,3,106,16,2542,96.00000223085648
10,408,3,False,False,False,1,0,4,1.1,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,565,"['Music', 'Western']",6.8,2010,152,USA,False,False,22,59,10,1662,326.0000022306482
10,47,2,False,False,False,1,1,4,1.0,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,952,"['Science Fiction', 'Documentary', 'TV Movie']",6.6,1995,156,Japan,False,False,81,62,36,275,123.00000223042825
10,218,3,False,False,False,1,0,4,1.1,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,276,['Music'],5.0,2014,137,France,False,False,83,16,68,706,291.00000223028934
10,411,1,False,False,False,1,2,4,0.9,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,579,"['Thriller', 'Adventure', 'Crime']",4.3,1996,98,South Korea,False,False,73,5,93,377,288.0000022300926
10,275,1,False,False,False,0,2,3,0.4,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,1011,"['Thriller', 'Romance']",6.5,2005,85,South Korea,False,False,11,80,11,3973,23.000002229953704
10,45,1,False,False,False,1,2,4,0.9,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,50,"['Family', 'Documentary']",8.7,2024,141,India,True,False,109,32,59,2587,47.000002229780094
10,243,1,False,False,False,0,1,2,0.3,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,967,"['Science Fiction', 'Thriller']",4.9,1981,136,UK,False,False,11,30,94,2538,4.0000022296180555
10,236,1,False,False,False,1,0,2,0.7,1011,99,7,3,3,32,45,1.108,"['Action', 'Drama', 'Animation']",132,2001,"[49, 53]","[60, 57, 87, 110]",50,1005,"['Romance', 'Crime']",5.7,2018,163,Germany,False,False,51,82,38,2931,144.00000222946758
11,380,5,True,False,True,2,1,10,4.3,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1097,"['War', 'Drama', 'Western']",5.7,1991,162,UK,False,False,66,31,49,2019,193.0000022260301
11,245,5,False,True,False,1,0,7,3.0,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1578,"['Science Fiction', 'Horror', 'Animation']",5.7,2025,89,USA,False,False,87,43,95,2143,337.0000022258102
11,454,0,False,False,False,0,2,2,0.2,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,106,"['Mystery', 'Family']",4.9,2021,124,Canada,False,False,81,62,67,2262,42.000002225555555
11,83,5,True,False,False,1,1,8,2.6,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,295,['Thriller'],8.3,1988,83,Japan,False,False,44,130,35,199,326.00000222540507
11,403,2,True,True,False,1,0,5,3.4,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1187,"['Thriller', 'Western']",4.5,2003,139,USA,False,False,104,43,97,857,56.0000022252662
11,457,3,False,False,False,0,2,5,0.8,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,941,"['Action', 'Family']",4.5,1980,138,Germany,False,False,103,128,48,4891,62.00000222512731
11,322,3,True,True,False,1,2,8,3.8,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,220,"['Crime', 'Comedy', 'Science Fiction']",5.0,1990,102,Germany,True,False,88,112,26,1171,144.0000022249884
11,445,7,False,False,False,1,0,8,1.9,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,537,['Horror'],5.3,2000,158,Japan,False,False,51,70,57,1489,47.000002224814814
11,479,3,True,True,False,0,0,5,3.1,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,159,['Horror'],4.1,2024,180,Japan,False,False,74,147,20,4058,185.00000222467594
11,92,3,False,False,False,1,2,6,1.3,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1717,['Science Fiction'],7.7,2009,107,USA,False,False,37,140,21,1713,200.0000022245139
11,474,2,False,False,False,1,1,4,1.0,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,207,['Thriller'],7.8,2016,155,France,False,False,96,28,99,4032,11.000002224386574
11,206,3,False,False,False,1,2,6,1.3,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,848,"['Action', 'Family']",5.2,1986,151,USA,False,False,112,13,32,612,249.0000022242477
11,433,5,False,False,False,1,1,7,1.6,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1282,['Drama'],8.8,2019,120,France,False,False,11,127,79,635,107.00000222405093
11,450,0,False,False,False,0,2,2,0.2,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1408,"['Fantasy', 'War', 'Science Fiction']",4.8,2024,144,France,False,False,96,145,56,3449,192.00000222387732
11,421,0,False,False,False,1,0,1,0.5,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1823,['Comedy'],8.3,2008,175,France,True,False,101,87,71,2578,324.0000022237268
11,115,3,False,False,False,1,2,6,1.3,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1861,"['Music', 'Crime', 'Adventure']",7.4,2015,146,Iran,False,False,112,109,93,3703,82.00000222357639
11,274,3,True,True,True,1,1,8,4.9,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,369,['Action'],7.4,1980,108,Germany,True,False,102,102,65,2457,5.0000022234375
11,103,3,False,False,False,1,0,4,1.1,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1851,"['Music', 'War']",6.4,1989,128,UK,False,False,36,9,89,1473,337.000002223287
11,360,3,True,False,False,1,0,5,2.1,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1162,"['Western', 'Science Fiction']",5.1,2004,174,Iran,False,False,113,34,62,4979,16.000002223113427
11,328,1,False,True,False,1,0,3,2.2,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,241,"['Fantasy', 'Romance']",7.5,1985,99,India,False,False,95,125,98,2818,177.00000222296296
11,480,2,False,False,False,0,0,2,0.4,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,992,['Adventure'],6.7,1989,92,Japan,False,False,30,66,39,4925,279.0000022228357
11,488,3,False,False,False,0,1,4,0.7,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,11,"['Romance', 'Music']",6.0,2000,119,USA,False,False,45,114,80,1307,267.00000222268517
11,208,1,True,False,False,2,0,4,2.2,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1519,"['Horror', 'Family', 'History']",9.1,2022,141,Germany,False,False,72,45,81,2094,62.0000022225463
11,343,2,False,False,False,1,1,4,1.0,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,395,"['Romance', 'Adventure']",9.1,1989,92,Germany,False,False,115,118,19,4975,15.00000222232639
11,494,7,True,True,False,1,1,11,4.5,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1098,"['Thriller', 'Comedy']",9.2,2011,151,South Korea,True,False,59,144,92,198,265.0000022221528
11,275,6,False,False,False,1,0,7,1.7,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1049,"['Thriller', 'Romance']",6.5,2005,85,South Korea,False,False,11,80,11,1258,110.00000222201388
11,288,1,True,False,False,1,2,5,1.9,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1776,['Crime'],8.1,1985,80,Germany,False,False,90,96,59,2999,58.000002221875
11,422,2,True,False,False,1,1,5,2.0,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1841,"['Adventure', 'Documentary', 'Mystery']",9.6,1980,177,UK,False,False,77,112,12,1787,15.000002221712963
11,59,3,False,False,False,0,2,5,0.8,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,671,['Romance'],9.6,2020,133,France,False,False,84,70,79,1145,112.00000222158565
11,231,0,True,False,True,2,2,6,3.4,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,171,"['Science Fiction', 'Music']",8.4,1986,91,UK,False,False,72,132,53,1046,137.00000222136575
11,397,2,False,False,False,0,2,4,0.6,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,561,"['Western', 'TV Movie', 'Horror']",6.1,2022,158,Germany,True,False,116,50,41,3955,102.00000222121527
11,296,1,True,True,False,1,2,6,3.4,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,189,['Drama'],9.2,2008,178,France,True,False,104,85,16,2865,362.0000022210764
11,420,0,False,False,False,1,1,2,0.6,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1130,"['War', 'TV Movie', 'Documentary']",6.1,2015,136,Japan,False,False,100,102,95,2421,239.00000222092592
11,181,3,False,False,False,0,1,4,0.7,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1527,"['Mystery', 'Crime', 'Family']",4.2,2024,89,Germany,True,False,20,106,89,4071,223.00000222078705
11,220,2,False,False,False,1,1,4,1.0,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1050,['Action'],5.3,2009,122,USA,False,False,79,124,85,3286,98.00000222060184
11,433,6,False,False,False,0,0,6,1.2,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,513,['Drama'],8.8,2019,120,France,False,False,11,127,79,1426,101.00000222045139
11,413,7,True,False,False,1,0,9,2.9,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1408,['Thriller'],5.5,2023,118,India,False,False,49,99,17,2312,201.00000222032406
11,255,0,False,False,False,1,1,2,0.6,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,211,"['Action', 'Family', 'History']",4.2,1994,143,Japan,False,False,96,127,71,4791,300.0000022201736
11,109,1,False,False,False,1,0,2,0.7,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,639,['Animation'],6.8,2003,140,UK,False,False,79,12,94,1367,105.00000222001158
11,180,3,False,False,False,1,0,4,1.1,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1479,"['History', 'Action', 'TV Movie']",5.5,2021,175,Germany,False,False,22,135,81,4006,221.00000221982637
11,482,2,False,False,False,1,1,4,1.0,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1809,"['Western', 'Comedy', 'History']",4.2,2016,123,UK,False,False,43,90,56,3664,216.0000022196875
11,430,3,False,True,False,0,0,4,2.1,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1222,['Fantasy'],4.4,2020,175,Germany,False,False,41,106,46,2235,163.0000022195486
11,14,2,False,False,False,1,1,4,1.0,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1276,"['Action', 'Horror', 'TV Movie']",4.1,2003,178,Japan,False,False,73,21,11,891,310.0000022193403
11,88,5,False,False,False,0,2,7,1.2,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,785,"['Horror', 'Mystery']",7.8,2001,161,South Korea,False,False,92,125,70,3526,102.00000221908564
11,330,4,False,False,False,0,2,6,1.0,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1162,['Drama'],9.1,1992,82,Germany,True,False,47,51,36,2901,191.00000221878472
11,200,6,True,False,False,1,0,8,2.7,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1839,['Thriller'],6.6,1983,133,France,False,False,8,144,60,536,230.0000022185301
11,51,1,False,False,False,1,2,4,0.9,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,343,"['War', 'Family', 'TV Movie']",5.3,2007,137,USA,False,False,103,104,93,286,261.00000221833335
11,82,2,False,False,False,0,0,2,0.4,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,519,"['Crime', 'TV Movie', 'History']",7.0,1997,128,India,False,False,71,38,50,4817,209.00000221818289
11,317,0,False,True,False,1,2,4,2.2,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,602,['History'],8.8,2020,151,India,False,True,22,75,11,4957,330.0000022179977
11,324,7,True,True,False,1,0,10,4.4,1866,143,16,11,3,39,47,1.778,"['Thriller', 'Drama', 'Horror']",132,2004,"[93, 46, 17, 90, 87]","[85, 105]",50,1087,"['Action', 'Thriller']",8.5,1987,128,France,True,False,98,26,14,2895,203.0000022178588
12,75,2,True,True,True,1,0,6,4.6,791,87,11,5,8,33,52,1.344,"['Comedy', 'Documentary']",124,2002,"[55, 102, 24, 46]","[19, 56, 96]",50,302,"['War', 'TV Movie', 'Science Fiction']",4.5,1982,130,Iran,False,True,30,148,76,137,232.000002214456
12,239,2,False,False,False,0,2,4,0.6,791,87,11,5,8,33,52,1.344,"['Comedy', 'Documentary']",124,2002,"[55, 102, 24, 46]","[19, 56, 96]",50,42,"['History', 'Family', 'Fantasy']",7.8,2025,129,Canada,True,False,62,150,52,1790,144.00000221425927
12,112,0,False,False,False,0,2,2,0.2,791,87,11,5,8,33,52,1.344,"['Comedy', 'Documentary']",124,2002,"[55, 102, 24, 46]","[19, 56, 96]",50,608,"['Thriller', 'History', 'Science Fiction']",6.9,2007,87,UK,False,False,99,142,93,1021,27.000002214108793
12,458,3,False,False,False,0,0,3,0.6,791,87,11,5,8,33,52,1.344,"['Comedy', 'Documentary']",124,2002,"[55, 102, 24, 46]","[19, 56, 96]",50,501,"['Adventure', 'Horror']",4.5,1989,82,Japan,False,False,61,47,25,2515,2.0000022139814817
12,26,3,False,False,False,0,1,4,0.7,791,87,11,5,8,33,52,1.344,"['Comedy', 'Documentary']",124,2002,"[55, 102, 24, 46]","[19, 56, 96]",50,441,"['Fantasy', 'Drama']",7.9,2000,105,Japan,False,False,39,118,41,2895,338.0000022138426
12,88,2,False,False,True,0,2,5,1.8,791,87,11,5,8,33,52,1.344,"['Comedy', 'Documentary']",124,2002,"[55, 102, 24, 46]","[19, 56, 96]",50,1,"['Horror', 'Mystery']",7.8,2001,161,South Korea,False,False,92,125,70,418,128.00000221362268
12,402,0,False,False,False,1,0,1,0.5,791,87,11,5,8,33,52,1.344,"['Comedy', 'Documentary']",124,2002,"[55, 102, 24, 46]","[19, 56, 96]",50,142,"['Fantasy', 'War', 'TV Movie']",7.8,1989,121,Canada,False,False,94,75,18,2878,145.0000022134838
12,459,0,False,True,False,1,2,4,2.2,791,87,11,5,8,33,52,1.344,"['Comedy', 'Documentary']",124,2002,"[55, 102, 24, 46]","[19, 56, 96]",50,515,"['Mystery', 'Action']",4.7,2025,106,Canada,False,False,95,9,26,4603,79.0000022133449
12,155,3,True,True,True,1,1,8,4.9,791,87,11,5,8,33,52,1.344,"['Comedy', 'Documentary']",124,2002,"[55, 102, 24, 46]","[19, 56, 96]",50,89,"['Romance', 'Documentary']",8.0,2002,132,USA,False,False,79,112,36,2227,73.00000221320602
12,314,1,True,False,False,2,0,4,2.2,791,87,11,5,8,33,52,1.344,"['Comedy', 'Documentary']",124,2002,"[55, 102, 24, 46]","[19, 56, 96]",50,751,"['Documentary', 'Animation']",7.2,1985,118,India,False,False,84,43,78,1621,221.00000221306712
12,432,2,False,False,False,0,0,2,0.4,791,87,11,5,8,33,52,1.344,"['Comedy', 'Documentary']",124,2002,"[55, 102, 24, 46]","[19, 56, 96]",50,600,['Western'],5.6,2023,99,India,False,False,31,68,27,671,148.00000221293982
12,54,2,False,False,False,0,0,2,0.4,791,87,11,5,8,33,52,1.344,"['Comedy', 'Documentary']",124,2002,"[55, 102, 24, 46]","[19, 56, 96]",50,225,"['Fantasy', 'Animation']",6.7,2014,81,Iran,False,False,84,11,97,273,242.00000221275462
12,371,2,False,False,True,0,1,4,1.7,791,87,11,5,8,33,52,1.344,"['Comedy', 'Documentary']",124,2002,"[55, 102, 24, 46]","[19, 56, 96]",50,364,"['Science Fiction', 'Thriller']",4.8,2011,75,South Korea,False,False,56,150,62,2047,347.00000221260416
12,453,0,True,False,True,1,2,5,2.9,791,87,11,5,8,33,52,1.344,"['Comedy', 'Documentary']",124,2002,"[55, 102, 24, 46]","[19, 56, 96]",50,653,"['History', 'Action']",8.4,1998,151,Germany,False,False,25,106,72,3174,216.0000022124537
12,314,7,False,False,False,0,2,9,1.6,791,87,11,5,8,33,52,1.344,"['Comedy', 'Documentary']",124,2002,"[55, 102, 24, 46]","[19, 56, 96]",50,409,"['Documentary', 'Animation']",7.2,1985,118,India,False,False,84,43,78,813,133.00000221231483
