user_id,movie_id,view_count,liked,saved,shared,comment_count,search_count,interaction_count_x,target_score,account_age_days,total_views,total_likes,total_saves,total_shares,total_comments,total_searches,avg_interaction_weight,preferred_runtime,preferred_release_year,favorite_directors,favorite_writers,interaction_count_y,active_days,rate,release_year,runtime,country,is_series,adult,director_id,writer_id,producer_id,popularity,days_since_last_interaction,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Science Fiction,genre_Western,favorite_Action,favorite_Adventure,favorite_Animation,favorite_Comedy,favorite_Crime,favorite_Drama,favorite_Family,favorite_Fantasy,favorite_History,favorite_Horror,favorite_Music,favorite_Science Fiction,favorite_Western
94,1801,0.30000000000000004,False,False,False,0.16666666666666666,0.2,0.2631578947368421,0.40541175818030795,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.2631578947368421,0,0.49999940395369435,0.8000000000000043,0.7735849056603772,2,False,False,9,10,11,0.4000000000000001,3.1409076217592595,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
468,1181,0.5,True,True,False,0.0,0.2,0.42105263157894735,0.6645882526887742,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6404392828552448,1.0,1.0,"[9, 4, 12, 14]","[10, 5, 14]",0.42105263157894735,0,0.0,0.20000000000000284,0.6509433962264151,1,False,False,15,110,111,0.0,0.0014817617939814813,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
206,63,0.5,True,True,False,0.5,0.8,0.7368421052631579,0.8575294007801265,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.11764705882352988,0.0,"[1, 15]","[2, 95]",0.7368421052631579,0,0.3750001490115764,0.16363636363636402,0.7735849056603772,1,False,False,15,95,0,0.4000000000000001,0.0001557708101851852,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
490,1762,0.6000000000000001,True,True,False,0.3333333333333333,0.6000000000000001,0.6842105263157894,0.7357646839461934,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6404392828552448,1.0,1.0,"[9, 4, 12, 14]","[10, 5, 14]",0.6842105263157894,0,0.6249998509884236,0.836363636363636,0.990566037735849,2,False,False,9,10,11,0.2,0.0013899947916666668,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
259,1840,0.6000000000000001,True,True,False,0.3333333333333333,0.2,0.5789473684210527,0.9550587987553286,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.5789473684210527,0,0.6249998509884236,0.0,0.0,3,False,False,90,91,0,0.4000000000000001,3.1410304948379633,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
482,1946,0.2,True,True,False,0.16666666666666666,0.4,0.3684210526315789,0.33011762766359565,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6404392828552448,1.0,1.0,"[9, 4, 12, 14]","[10, 5, 14]",0.3684210526315789,0,0.6249998509884236,0.6545454545454561,0.9339622641509433,3,False,False,12,0,13,0.4000000000000001,0.0014207170949074074,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
376,1112,0.4,True,True,False,0.3333333333333333,0.0,0.42105263157894735,0.653294084025089,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.11764705882352988,0.0,"[1, 15]","[2, 95]",0.42105263157894735,0,0.3750001490115764,0.8181818181818201,0.7830188679245282,2,False,False,9,10,11,0.0,0.00017427311342592592,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
358,1674,0.4,True,True,False,0.3333333333333333,0.2,0.47368421052631576,0.5895293852127957,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.11764705882352988,0.0,"[1, 15]","[2, 95]",0.47368421052631576,0,0.24999970197684718,0.41818181818182154,0.26415094339622636,3,False,False,22,23,24,0.0,0.00019156956018518518,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
34,491,0.8,True,True,False,0.5,0.4,0.7894736842105263,0.9445882260419917,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.7894736842105263,0,0.6249998509884236,0.0,0.0,3,False,False,90,91,0,0.4000000000000001,3.1410304948379633,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
60,351,0.30000000000000004,True,True,False,0.0,0.2,0.3157894736842105,0.3275294186615201,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.11764705882352988,0.0,"[1, 15]","[2, 95]",0.3157894736842105,0,0.0,0.9818181818181841,0.15094339622641506,0,False,False,98,97,99,0.2,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
219,1308,0.8,True,True,False,0.6666666666666666,0.8,0.9473684210526315,0.9388235452513382,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.11764705882352988,0.0,"[1, 15]","[2, 95]",0.9473684210526315,0,0.0,0.9818181818181841,0.15094339622641506,0,False,False,98,97,99,0.2,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
25,1353,0.4,True,True,False,0.6666666666666666,0.4,0.631578947368421,0.5984705728535832,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.11764705882352988,0.0,"[1, 15]","[2, 95]",0.631578947368421,0,0.0,0.9818181818181841,0.15094339622641506,0,False,False,98,97,99,0.2,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
485,307,0.6000000000000001,True,True,False,0.5,0.6000000000000001,0.7368421052631579,0.9472941366875461,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6404392828552448,1.0,1.0,"[9, 4, 12, 14]","[10, 5, 14]",0.7368421052631579,0,0.0,1.0,0.6509433962264151,3,False,False,14,14,96,1.0000000000000002,0.0014607062962962963,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
385,1393,0.30000000000000004,True,True,False,0.0,0.6000000000000001,0.42105263157894735,0.40117646246220406,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6404392828552448,1.0,1.0,"[9, 4, 12, 14]","[10, 5, 14]",0.42105263157894735,0,0.0,1.0,0.6509433962264151,3,False,False,14,14,96,1.0000000000000002,0.0014607062962962963,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
128,544,0.4,True,True,False,0.3333333333333333,0.4,0.5263157894736842,0.353999981838114,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6404392828552448,1.0,1.0,"[9, 4, 12, 14]","[10, 5, 14]",0.5263157894736842,0,0.0,1.0,0.6509433962264151,3,False,False,14,14,96,1.0000000000000002,0.0014607062962962963,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
149,1520,0.30000000000000004,False,False,False,0.0,0.6000000000000001,0.3157894736842105,0.3719999886400558,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.3157894736842105,0,0.49999940395369435,0.8000000000000043,0.7735849056603772,2,False,False,9,10,11,0.4000000000000001,3.1409076217592595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
385,1715,0.2,False,True,False,0.3333333333333333,0.4,0.3684210526315789,0.4974117384055904,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6404392828552448,1.0,1.0,"[9, 4, 12, 14]","[10, 5, 14]",0.3684210526315789,0,0.6249998509884236,0.6545454545454561,0.9339622641509433,3,False,False,12,0,13,0.4000000000000001,0.0014207170949074074,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
462,502,0.5,True,True,False,0.6666666666666666,0.2,0.631578947368421,0.6116470562124746,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6404392828552448,1.0,1.0,"[9, 4, 12, 14]","[10, 5, 14]",0.631578947368421,0,0.6249998509884236,0.3090909090909122,1.0,3,False,False,4,5,6,0.6000000000000001,0.0015001760300925925,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
469,1277,0.4,True,True,False,0.3333333333333333,0.4,0.5263157894736842,0.574470587158698,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.5263157894736842,0,0.0,1.0,0.6509433962264151,3,False,False,14,14,96,1.0000000000000002,3.1411942865509257,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
431,505,0.2,False,False,False,0.0,0.2,0.15789473684210525,0.0979999941797817,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.15789473684210525,0,0.6249998509884236,0.3090909090909122,1.0,3,False,False,4,5,6,0.6000000000000001,3.1411148938078703,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
379,52,0.6000000000000001,True,True,False,0.16666666666666666,0.6000000000000001,0.631578947368421,0.8889411890432496,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.631578947368421,0,0.3750001490115764,0.9636363636363683,0.49056603773584895,3,False,False,7,7,8,0.4000000000000001,3.1410784202662034,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
38,448,0.5,False,False,False,0.3333333333333333,0.6000000000000001,0.5263157894736842,0.705764684296809,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.5263157894736842,0,0.3750001490115764,0.9636363636363683,0.49056603773584895,3,False,False,7,7,8,0.4000000000000001,3.1410784202662034,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
495,171,0.30000000000000004,False,True,False,0.0,0.4,0.3157894736842105,0.42988234007977266,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.3157894736842105,0,0.49999940395369435,0.8000000000000043,0.7735849056603772,2,False,False,9,10,11,0.4000000000000001,3.1409076217592595,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
33,478,0.5,True,True,False,0.16666666666666666,0.6000000000000001,0.5789473684210527,0.6351764457027802,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.11764705882352988,0.0,"[1, 15]","[2, 95]",0.5789473684210527,0,0.24999970197684718,0.41818181818182154,0.26415094339622636,3,False,False,22,23,24,0.0,0.00019156956018518518,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
267,1780,0.6000000000000001,True,True,False,0.3333333333333333,0.0,0.5263157894736842,0.8511764572029706,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.5263157894736842,0,0.49999940395369435,0.8000000000000043,0.7735849056603772,2,False,False,9,10,11,0.4000000000000001,3.1409076217592595,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
385,511,0.0,False,False,False,0.0,0.2,0.05263157894736842,0.08070588168470913,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.05263157894736842,0,0.6249998509884236,0.3090909090909122,1.0,3,False,False,4,5,6,0.6000000000000001,3.1411148938078703,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
437,1982,0.30000000000000004,True,True,True,0.0,0.2,0.3157894736842105,0.3757646881535802,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.11764705882352988,0.0,"[1, 15]","[2, 95]",0.3157894736842105,0,0.0,0.9818181818181841,0.15094339622641506,0,False,False,98,97,99,0.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
257,158,0.30000000000000004,True,True,False,0.0,0.2,0.3157894736842105,0.5727058689223027,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.3157894736842105,0,0.0,1.0,0.6509433962264151,3,False,False,14,14,96,1.0000000000000002,3.1411942865509257,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
255,841,0.4,False,False,False,0.3333333333333333,0.4,0.42105263157894735,0.5883529297629028,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.11764705882352988,0.0,"[1, 15]","[2, 95]",0.42105263157894735,0,1.0,0.672727272727272,0.4339622641509433,3,False,False,1,2,3,0.2,0.00029100996527777774,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
360,824,0.1,False,False,False,0.0,0.2,0.10526315789473684,0.13458823550861185,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.10526315789473684,0,0.0,1.0,0.6509433962264151,3,False,False,14,14,96,1.0000000000000002,3.1411942865509257,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
489,1333,0.5,True,True,False,0.3333333333333333,0.4,0.5789473684210527,0.913764700565371,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.5789473684210527,0,0.49999940395369435,0.8000000000000043,0.7735849056603772,2,False,False,9,10,11,0.4000000000000001,3.1409076217592595,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
328,913,0.5,True,True,False,0.16666666666666666,0.2,0.47368421052631576,0.6283529059210448,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.11764705882352988,0.0,"[1, 15]","[2, 95]",0.47368421052631576,0,0.0,0.9818181818181841,0.15094339622641506,0,False,False,98,97,99,0.2,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
217,912,0.4,True,True,False,0.5,0.2,0.5263157894736842,0.5810587937765878,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.11764705882352988,0.0,"[1, 15]","[2, 95]",0.5263157894736842,0,0.3750001490115764,0.8181818181818201,0.7830188679245282,2,False,False,9,10,11,0.0,0.00017427311342592592,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
149,55,0.4,True,True,False,0.16666666666666666,0.2,0.42105263157894735,0.6608235531752498,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.11764705882352988,0.0,"[1, 15]","[2, 95]",0.42105263157894735,0,0.24999970197684718,0.41818181818182154,0.26415094339622636,3,False,False,22,23,24,0.0,0.00019156956018518518,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
254,1358,0.4,False,False,False,0.0,0.2,0.2631578947368421,0.46776466837886266,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.2631578947368421,0,0.3750001490115764,0.9636363636363683,0.49056603773584895,3,False,False,7,7,8,0.4000000000000001,3.1410784202662034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
476,1777,0.4,True,True,False,0.16666666666666666,0.4,0.47368421052631576,0.5664705919270696,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.11764705882352988,0.0,"[1, 15]","[2, 95]",0.47368421052631576,0,0.3750001490115764,0.8181818181818201,0.7830188679245282,2,False,False,9,10,11,0.0,0.00017427311342592592,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
385,536,0.30000000000000004,True,True,False,0.16666666666666666,0.2,0.3684210526315789,0.5748235167813547,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6404392828552448,1.0,1.0,"[9, 4, 12, 14]","[10, 5, 14]",0.3684210526315789,0,0.6249998509884236,0.6545454545454561,0.9339622641509433,3,False,False,12,0,13,0.4000000000000001,0.0014207170949074074,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
239,963,0.5,False,True,False,0.16666666666666666,0.4,0.47368421052631576,0.408588229968886,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.11764705882352988,0.0,"[1, 15]","[2, 95]",0.47368421052631576,0,0.3750001490115764,0.8181818181818201,0.7830188679245282,2,False,False,9,10,11,0.0,0.00017427311342592592,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
490,1369,0.0,True,True,False,0.16666666666666666,0.0,0.15789473684210525,0.2817646915896127,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.15789473684210525,0,0.6249998509884236,0.3090909090909122,1.0,3,False,False,4,5,6,0.6000000000000001,3.1411148938078703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
82,1798,0.30000000000000004,True,True,False,0.16666666666666666,0.4,0.42105263157894735,0.37952942272866064,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6404392828552448,1.0,1.0,"[9, 4, 12, 14]","[10, 5, 14]",0.42105263157894735,0,0.6249998509884236,0.6545454545454561,0.9339622641509433,3,False,False,12,0,13,0.4000000000000001,0.0014207170949074074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
148,1188,0.5,True,True,False,0.3333333333333333,0.0,0.47368421052631576,0.6330587978437282,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6404392828552448,1.0,1.0,"[9, 4, 12, 14]","[10, 5, 14]",0.47368421052631576,0,0.0,1.0,0.6509433962264151,3,False,False,14,14,96,1.0000000000000002,0.0014607062962962963,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
357,1572,0.1,False,False,False,0.0,0.4,0.15789473684210525,0.040588221413866366,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.15789473684210525,0,0.6249998509884236,0.3090909090909122,1.0,3,False,False,4,5,6,0.6000000000000001,3.1411148938078703,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
141,84,0.7000000000000001,True,True,False,0.5,0.4,0.7368421052631579,0.8941176771705127,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6404392828552448,1.0,1.0,"[9, 4, 12, 14]","[10, 5, 14]",0.7368421052631579,0,0.6249998509884236,0.836363636363636,0.990566037735849,2,False,False,9,10,11,0.2,0.0013899947916666668,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
96,1912,0.5,True,True,False,0.0,0.2,0.42105263157894735,0.6443529665074135,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.11764705882352988,0.0,"[1, 15]","[2, 95]",0.42105263157894735,0,0.3750001490115764,0.9636363636363683,0.49056603773584895,3,False,False,7,7,8,0.4000000000000001,0.00020665565972222222,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
319,1684,0.6000000000000001,True,True,False,0.16666666666666666,0.2,0.5263157894736842,0.6452940887934606,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.5263157894736842,0,0.49999940395369435,0.8000000000000043,0.7735849056603772,2,False,False,9,10,11,0.4000000000000001,3.1409076217592595,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
479,157,0.30000000000000004,True,True,False,0.3333333333333333,0.2,0.42105263157894735,0.6265882578077614,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6404392828552448,1.0,1.0,"[9, 4, 12, 14]","[10, 5, 14]",0.42105263157894735,0,0.6249998509884236,0.836363636363636,0.990566037735849,2,False,False,9,10,11,0.2,0.0013899947916666668,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
229,1347,0.7000000000000001,False,True,False,0.5,0.0,0.5789473684210527,0.9516470288644608,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6404392828552448,1.0,1.0,"[9, 4, 12, 14]","[10, 5, 14]",0.5789473684210527,0,0.0,1.0,0.6509433962264151,3,False,False,14,14,96,1.0000000000000002,0.0014607062962962963,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
69,1663,0.5,True,True,False,0.16666666666666666,0.0,0.42105263157894735,0.6062353050444778,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.42105263157894735,0,0.0,1.0,0.6509433962264151,3,False,False,14,14,96,1.0000000000000002,3.1411942865509257,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
95,808,0.0,False,False,False,0.0,0.4,0.10526315789473684,0.02129411011088672,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.10526315789473684,0,0.6249998509884236,0.0,0.0,3,False,False,90,91,0,0.4000000000000001,3.1410304948379633,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
170,7,0.5,True,True,False,0.0,0.2,0.42105263157894735,0.6041176571854258,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6404392828552448,1.0,1.0,"[9, 4, 12, 14]","[10, 5, 14]",0.42105263157894735,0,0.24999970197684718,0.32727272727272805,0.34905660377358494,3,False,False,31,32,0,0.4000000000000001,0.0007637351851851852,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
207,1458,0.0,False,False,False,0.0,0.2,0.05263157894736842,0.11752940358505112,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.05263157894736842,0,0.6249998509884236,0.0,0.0,3,False,False,90,91,0,0.4000000000000001,3.1410304948379633,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
495,1681,0.5,True,True,False,0.3333333333333333,0.2,0.5263157894736842,0.5029411561555102,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.11764705882352988,0.0,"[1, 15]","[2, 95]",0.5263157894736842,0,0.3750001490115764,0.16363636363636402,0.7735849056603772,1,False,False,15,95,0,0.4000000000000001,0.0001557708101851852,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
485,855,0.6000000000000001,True,True,False,0.5,0.6000000000000001,0.7368421052631579,0.7239999892010407,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.11764705882352988,0.0,"[1, 15]","[2, 95]",0.7368421052631579,0,0.3750001490115764,0.9636363636363683,0.49056603773584895,3,False,False,7,7,8,0.4000000000000001,0.00020665565972222222,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
220,1308,0.0,False,False,False,0.0,0.0,0.0,0.042705869272918334,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6404392828552448,1.0,1.0,"[9, 4, 12, 14]","[10, 5, 14]",0.0,0,0.0,0.3999999999999986,0.19811320754716966,3,False,False,37,88,0,0.0,0.0012663241550925927,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
337,583,0.1,True,True,False,0.0,0.2,0.21052631578947367,0.27282353901038126,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6404392828552448,1.0,1.0,"[9, 4, 12, 14]","[10, 5, 14]",0.21052631578947367,0,0.6249998509884236,0.6545454545454561,0.9339622641509433,3,False,False,12,0,13,0.4000000000000001,0.0014207170949074074,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
373,1577,0.7000000000000001,True,True,False,0.3333333333333333,0.4,0.6842105263157894,0.9712941223824313,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6404392828552448,1.0,1.0,"[9, 4, 12, 14]","[10, 5, 14]",0.6842105263157894,0,0.0,1.0,0.6509433962264151,3,False,False,14,14,96,1.0000000000000002,0.0014607062962962963,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
269,1917,0.7000000000000001,True,True,False,0.5,0.0,0.631578947368421,0.9562353243283336,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,0.3333333333333428,"[9, 90, 4, 7]","[10, 91, 5, 7]",0.631578947368421,0,0.49999940395369435,0.8000000000000043,0.7735849056603772,2,False,False,9,10,11,0.4000000000000001,3.1409076217592595,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
58,188,0.2,True,True,False,0.16666666666666666,0.2,0.3157894736842105,0.36882351685147785,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6404392828552448,1.0,1.0,"[9, 4, 12, 14]","[10, 5, 14]",0.3157894736842105,0,0.24999970197684718,0.32727272727272805,0.34905660377358494,3,False,False,31,32,0,0.4000000000000001,0.0007637351851851852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
