user_id,movie_id,view_count,liked,saved,shared,comment_count,search_count,movie_interaction_count,target_score,account_age_days,total_views,total_likes,total_saves,total_shares,total_comments,total_searches,avg_interaction_weight,favorite_genres,preferred_runtime,preferred_release_year,favorite_directors,favorite_writers,user_interaction_count,active_days,genres,rate,release_year,runtime,country,is_series,adult,director_id,writer_id,producer_id,popularity,last_interaction
15,8,3,False,False,False,0,2,5,0.8,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,816,"['Horror', 'Adventure', 'Family']",8.8,2000,126,Japan,True,False,73,81,28,4248,2026-05-27T11:18:38.475737
15,76,2,True,False,False,0,2,5,1.6,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,953,['Fantasy'],7.3,1991,135,South Korea,False,False,24,150,56,686,2026-01-24T11:18:38.475749
15,259,3,False,False,False,0,1,4,0.7,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,208,"['War', 'Documentary']",5.9,2025,112,Japan,False,False,66,25,18,3323,2026-07-14T11:18:38.475761
15,141,2,True,False,False,0,2,5,1.6,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,330,"['Music', 'War']",9.4,2025,141,UK,False,False,35,116,66,2623,2026-05-16T11:18:38.475773
15,477,4,True,False,True,0,0,6,3.0,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,1039,"['Romance', 'Horror', 'Family']",7.3,1993,123,South Korea,False,False,58,115,51,3155,2025-08-03T11:18:38.475794
15,163,0,False,False,False,1,1,2,0.6,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,932,['Animation'],4.4,2005,166,India,False,False,106,148,10,104,2025-11-14T11:18:38.475807
15,42,6,False,False,False,0,2,8,1.4,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,823,"['Documentary', 'Animation', 'History']",7.0,2020,154,Iran,True,False,31,80,29,3470,2026-06-23T11:18:38.475820
15,387,1,False,False,False,1,0,2,0.7,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,621,"['Science Fiction', 'TV Movie', 'Adventure']",5.7,2021,99,Iran,False,False,22,138,69,3491,2026-03-10T11:18:38.475832
15,290,2,False,False,False,0,0,2,0.4,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,238,"['Mystery', 'Horror']",5.8,1997,104,UK,False,False,99,150,14,4954,2025-12-02T11:18:38.475844
15,152,2,False,False,False,1,1,4,1.0,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,1029,"['Adventure', 'Drama']",5.7,1983,158,Iran,False,False,56,103,96,3064,2025-11-20T11:18:38.475857
15,396,3,False,False,False,1,0,4,1.1,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,687,['Western'],8.9,2015,134,South Korea,True,False,33,26,26,4392,2026-01-15T11:18:38.475873
15,276,1,False,False,False,1,0,2,0.7,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,229,"['Drama', 'Crime', 'Horror']",6.3,2020,172,UK,False,False,109,62,8,1475,2025-12-15T11:18:38.475890
15,176,2,True,False,False,1,1,5,2.0,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,1089,"['War', 'Fantasy']",8.8,2019,162,UK,True,False,48,87,72,3151,2025-08-09T11:18:38.475902
15,17,0,False,False,False,1,2,3,0.7,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,164,"['Action', 'War']",5.3,1994,75,UK,False,False,9,9,43,1241,2026-07-17T11:18:38.475914
15,166,3,True,False,False,1,2,7,2.3,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,691,"['History', 'Animation', 'Fantasy']",5.1,2015,110,France,False,False,12,129,83,4844,2026-03-10T11:18:38.475926
15,54,2,False,True,False,1,1,5,2.5,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,405,"['Fantasy', 'Animation']",6.7,2014,81,Iran,False,False,84,11,97,4228,2025-09-09T11:18:38.475941
15,332,0,False,False,False,0,0,0,0.0,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,932,"['War', 'Music', 'Western']",4.9,1996,170,UK,False,False,21,147,100,3572,2026-06-26T11:18:38.475954
15,225,3,False,False,False,1,0,4,1.1,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,952,"['Horror', 'Comedy', 'Thriller']",9.3,1994,102,India,False,False,88,72,70,2317,2026-06-30T11:18:38.475966
15,130,2,False,False,False,0,0,2,0.4,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,249,"['Adventure', 'Music', 'Thriller']",4.4,2009,132,USA,True,False,10,24,79,4020,2025-11-27T11:18:38.475978
15,391,0,False,False,False,1,2,3,0.7,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,752,"['Comedy', 'War', 'Action']",7.7,2019,83,USA,False,False,119,129,14,420,2025-09-17T11:18:38.475990
15,15,1,False,False,False,0,2,3,0.4,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,757,"['TV Movie', 'Animation', 'Crime']",4.7,2010,145,France,False,False,55,55,70,2077,2025-12-15T11:18:38.476006
15,385,1,True,True,False,0,1,4,2.8,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,692,"['Thriller', 'TV Movie', 'Action']",4.7,2002,132,Germany,False,False,80,63,6,2436,2026-07-08T11:18:38.476018
15,406,1,False,False,False,0,2,3,0.4,1101,105,11,4,5,28,43,1.246,"['Romance', 'History']",125.0,2005.1,"[67, 42, 79, 114]","[145, 43, 37, 75]",50,548,['Adventure'],9.7,2000,88,South Korea,False,False,95,68,75,1474,2026-02-20T11:18:38.476032
16,379,4,True,True,True,2,0,9,5.5,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,460,['Action'],8.3,1992,154,India,False,False,91,95,97,1239,2026-02-28T11:18:38.476345
16,325,3,False,False,False,0,2,5,0.8,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,245,"['Comedy', 'History', 'Music']",9.1,1996,124,India,False,False,23,71,52,1623,2026-01-19T11:18:38.476361
16,421,3,True,True,True,2,2,10,5.5,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,1022,['Comedy'],8.3,2008,175,France,True,False,101,87,71,3772,2025-10-02T11:18:38.476374
16,327,0,False,False,False,1,1,2,0.6,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,25,"['History', 'Western']",5.6,2011,164,UK,False,False,39,114,100,4303,2026-03-26T11:18:38.476400
16,206,1,True,False,False,2,0,4,2.2,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,415,"['Action', 'Family']",5.2,1986,151,USA,False,False,112,13,32,2988,2025-08-14T11:18:38.476414
16,429,4,False,False,False,1,2,7,1.5,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,68,"['Science Fiction', 'Mystery', 'TV Movie']",8.5,2001,174,India,False,False,111,8,62,3274,2025-09-03T11:18:38.476427
16,264,1,False,True,False,0,1,3,1.8,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,203,"['Crime', 'TV Movie', 'Horror']",9.2,1983,80,UK,False,False,3,32,21,2709,2025-11-03T11:18:38.476440
16,141,1,False,False,False,0,2,3,0.4,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,138,"['Music', 'War']",9.4,2025,141,UK,False,False,35,116,66,2233,2025-10-10T11:18:38.476451
16,146,2,True,True,False,2,0,6,3.9,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,1096,['Family'],6.4,2019,133,UK,True,False,77,138,3,4415,2026-06-10T11:18:38.476470
16,141,2,False,False,False,0,0,2,0.4,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,115,"['Music', 'War']",9.4,2025,141,UK,False,False,35,116,66,3668,2025-10-03T11:18:38.476482
16,116,0,False,False,False,1,2,3,0.7,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,1071,['History'],7.5,2002,88,South Korea,False,False,29,28,45,2041,2026-03-17T11:18:38.476494
16,216,2,False,False,False,1,1,4,1.0,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,525,['Crime'],4.1,2015,149,Canada,False,False,30,98,73,1506,2025-08-01T11:18:38.476510
16,164,2,False,False,False,1,0,3,0.9,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,502,['Horror'],7.7,2008,134,South Korea,False,False,100,142,82,1880,2025-08-01T11:18:38.476521
16,273,1,False,False,False,0,2,3,0.4,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,935,['Music'],9.4,1988,124,Canada,False,False,98,121,99,1463,2026-06-30T11:18:38.476537
16,250,2,True,False,False,1,1,5,2.0,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,545,['Music'],6.0,2009,154,France,False,False,39,22,87,4531,2026-02-28T11:18:38.476549
16,385,3,True,False,True,2,0,7,3.8,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,188,"['Thriller', 'TV Movie', 'Action']",4.7,2002,132,Germany,False,False,80,63,6,1566,2026-06-18T11:18:38.476562
16,320,2,False,False,False,1,2,5,1.1,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,272,"['Comedy', 'Animation', 'Music']",8.7,2006,171,Germany,False,False,105,134,54,4290,2026-02-15T11:18:38.476574
16,381,4,False,False,False,1,2,7,1.5,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,125,['Romance'],5.6,1996,91,France,False,False,43,120,91,1711,2026-03-26T11:18:38.476587
16,486,0,True,True,False,2,1,5,3.6,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,500,"['Fantasy', 'Animation']",6.3,2007,174,France,False,False,26,125,51,4807,2025-09-26T11:18:38.476599
16,92,7,True,False,False,1,2,11,3.1,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,978,['Science Fiction'],7.7,2009,107,USA,False,False,37,140,21,3813,2026-05-31T11:18:38.476614
16,210,2,False,False,False,1,1,4,1.0,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,1100,"['Mystery', 'Documentary']",8.4,2010,105,Germany,False,False,104,119,8,428,2026-02-07T11:18:38.476632
16,323,0,False,False,False,1,2,3,0.7,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,150,"['Crime', 'Fantasy', 'Horror']",9.3,1984,86,Canada,False,False,110,71,67,1619,2025-11-18T11:18:38.476645
16,275,5,True,False,False,1,1,8,2.6,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,239,"['Thriller', 'Romance']",6.5,2005,85,South Korea,False,False,11,80,11,3630,2026-06-08T11:18:38.476656
16,423,3,False,False,False,0,2,5,0.8,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,975,['Fantasy'],5.3,1985,152,USA,False,False,52,134,37,1627,2026-05-30T11:18:38.476668
16,425,2,False,False,False,0,1,3,0.5,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,1111,"['Family', 'Documentary', 'Adventure']",6.1,2021,75,France,True,False,52,91,86,4838,2026-04-01T11:18:38.476683
16,298,3,False,False,False,0,0,3,0.6,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,998,['Documentary'],5.6,2008,94,USA,False,False,83,76,64,2467,2025-10-02T11:18:38.476695
16,313,5,True,True,False,1,0,8,4.0,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,20,"['Family', 'Documentary', 'Science Fiction']",4.4,1982,112,USA,False,False,10,88,22,4775,2025-12-12T11:18:38.476712
16,167,1,False,False,False,1,0,2,0.7,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,229,['Western'],9.5,1989,96,Iran,False,False,106,8,11,3636,2025-08-25T11:18:38.476725
16,381,5,False,False,False,0,0,5,1.0,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,399,['Romance'],5.6,1996,91,France,False,False,43,120,91,4834,2025-08-29T11:18:38.476736
16,235,3,False,False,False,0,1,4,0.7,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,935,"['TV Movie', 'Drama', 'Science Fiction']",4.6,1999,75,Canada,False,False,103,85,57,14,2026-03-14T11:18:38.476756
16,68,2,True,True,False,1,0,5,3.4,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,834,"['Crime', 'TV Movie', 'Comedy']",9.1,2016,111,India,False,False,7,65,62,4936,2026-03-04T11:18:38.476768
16,351,5,True,True,True,1,2,11,5.4,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,1009,['Action'],4.3,1987,128,India,False,False,61,40,27,1456,2026-02-02T11:18:38.476780
16,329,0,False,False,False,0,0,0,0.0,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,1039,"['Music', 'Adventure', 'Thriller']",8.6,1984,114,South Korea,False,False,68,146,4,3969,2025-10-30T11:18:38.476792
16,237,0,True,True,False,2,1,5,3.6,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,582,"['TV Movie', 'Family', 'Horror']",6.2,2005,121,UK,False,False,70,47,88,2464,2026-03-07T11:18:38.476804
16,442,4,True,False,False,2,2,9,3.0,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,1090,"['Comedy', 'Science Fiction', 'Horror']",5.5,2003,146,South Korea,False,False,3,106,16,2049,2026-01-27T11:18:38.476816
16,62,0,False,False,False,1,2,3,0.7,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,564,"['Fantasy', 'Horror']",5.6,2018,164,Japan,False,False,25,22,31,4607,2025-11-05T11:18:38.476832
16,394,0,False,False,False,1,1,2,0.6,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,633,"['War', 'Crime', 'Comedy']",4.2,2016,151,Canada,False,False,40,54,96,3614,2026-05-24T11:18:38.476847
16,404,1,True,False,False,2,0,4,2.2,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,374,"['Crime', 'Science Fiction', 'Documentary']",5.0,2016,159,France,False,False,46,11,29,4004,2026-07-17T11:18:38.476859
16,370,2,True,False,True,0,1,5,2.7,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,654,['Science Fiction'],8.8,1992,166,Iran,True,False,119,32,99,4184,2025-11-22T11:18:38.476871
16,108,2,True,False,True,2,1,7,3.7,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,1016,['Music'],8.6,1995,150,Iran,True,False,17,108,68,1346,2026-04-20T11:18:38.476886
16,386,1,False,False,False,1,1,3,0.8,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,135,"['Horror', 'Mystery', 'Comedy']",6.2,2014,167,Japan,True,False,99,96,66,3549,2025-08-10T11:18:38.476902
16,359,3,True,False,False,0,2,6,1.8,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,624,"['Romance', 'Documentary']",4.7,2024,167,USA,False,False,14,107,76,784,2025-12-06T11:18:38.476914
16,148,0,False,False,False,1,1,2,0.6,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,702,"['Animation', 'Thriller']",7.2,2012,145,USA,False,False,82,100,48,4422,2026-04-18T11:18:38.476926
16,484,1,False,False,False,1,0,2,0.7,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,397,['Horror'],6.9,1994,94,USA,False,False,58,148,65,900,2026-03-24T11:18:38.476937
16,381,7,False,False,False,1,1,9,2.0,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,437,['Romance'],5.6,1996,91,France,False,False,43,120,91,2526,2025-11-06T11:18:38.476949
16,327,1,True,True,False,2,0,5,3.7,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,626,"['History', 'Western']",5.6,2011,164,UK,False,False,39,114,100,2631,2025-10-22T11:18:38.476964
16,133,2,False,False,False,1,1,4,1.0,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,967,"['Documentary', 'Music', 'War']",9.3,2004,127,Iran,False,False,81,86,9,853,2025-08-04T11:18:38.476980
16,317,1,False,False,False,1,2,4,0.9,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,615,['History'],8.8,2020,151,India,False,True,22,75,11,1732,2025-10-01T11:18:38.476991
16,192,3,False,False,False,1,0,4,1.1,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,317,"['Crime', 'Thriller']",6.7,1992,178,UK,False,False,83,66,92,2662,2026-05-01T11:18:38.477007
16,248,3,True,False,False,1,0,5,2.1,1118,111,20,10,6,48,49,1.866,"['Romance', 'Action', 'Science Fiction']",132.1,2003.8,"[39, 82, 5, 77]","[92, 10]",50,394,['Drama'],5.2,2025,178,UK,False,False,69,48,47,3255,2026-04-24T11:18:38.477019
17,75,2,False,False,False,1,1,4,1.0,789,99,10,8,4,29,50,1.322,"['Documentary', 'Horror']",129.4,2000.7,"[84, 77, 101, 54, 100]","[59, 68, 121, 78]",50,336,"['War', 'TV Movie', 'Science Fiction']",4.5,1982,130,Iran,False,True,30,148,76,3467,2026-01-10T11:18:38.477320
17,218,3,False,True,False,0,1,5,2.2,789,99,10,8,4,29,50,1.322,"['Documentary', 'Horror']",129.4,2000.7,"[84, 77, 101, 54, 100]","[59, 68, 121, 78]",50,678,['Music'],5.0,2014,137,France,False,False,83,16,68,1199,2025-09-27T11:18:38.477340
17,182,1,False,False,True,0,0,2,1.4,789,99,10,8,4,29,50,1.322,"['Documentary', 'Horror']",129.4,2000.7,"[84, 77, 101, 54, 100]","[59, 68, 121, 78]",50,755,['Romance'],6.9,2019,135,USA,False,False,72,84,85,290,2026-01-04T11:18:38.477365
17,339,2,False,False,False,1,1,4,1.0,789,99,10,8,4,29,50,1.322,"['Documentary', 'Horror']",129.4,2000.7,"[84, 77, 101, 54, 100]","[59, 68, 121, 78]",50,648,"['Family', 'War', 'TV Movie']",9.3,2022,120,South Korea,False,False,85,143,24,403,2026-04-10T11:18:38.477388
17,286,1,False,False,False,1,0,2,0.7,789,99,10,8,4,29,50,1.322,"['Documentary', 'Horror']",129.4,2000.7,"[84, 77, 101, 54, 100]","[59, 68, 121, 78]",50,187,['War'],8.4,1995,94,USA,False,True,70,89,82,127,2026-05-08T11:18:38.477404
17,39,1,False,False,False,1,0,2,0.7,789,99,10,8,4,29,50,1.322,"['Documentary', 'Horror']",129.4,2000.7,"[84, 77, 101, 54, 100]","[59, 68, 121, 78]",50,650,"['War', 'Drama', 'Music']",6.5,2022,117,Iran,False,False,116,77,65,289,2026-03-21T11:18:38.477417
17,400,3,False,False,False,1,2,6,1.3,789,99,10,8,4,29,50,1.322,"['Documentary', 'Horror']",129.4,2000.7,"[84, 77, 101, 54, 100]","[59, 68, 121, 78]",50,166,"['Science Fiction', 'Music']",8.5,2011,145,UK,False,False,108,72,18,3260,2026-02-05T11:18:38.477434
17,301,4,True,True,False,2,1,9,4.4,789,99,10,8,4,29,50,1.322,"['Documentary', 'Horror']",129.4,2000.7,"[84, 77, 101, 54, 100]","[59, 68, 121, 78]",50,12,"['Fantasy', 'Documentary']",4.2,2018,103,USA,False,False,8,121,68,4696,2025-11-16T11:18:38.477450
17,225,3,True,True,False,1,2,8,3.8,789,99,10,8,4,29,50,1.322,"['Documentary', 'Horror']",129.4,2000.7,"[84, 77, 101, 54, 100]","[59, 68, 121, 78]",50,496,"['Horror', 'Comedy', 'Thriller']",9.3,1994,102,India,False,False,88,72,70,2827,2026-04-15T11:18:38.477462
17,212,1,False,False,False,0,1,2,0.3,789,99,10,8,4,29,50,1.322,"['Documentary', 'Horror']",129.4,2000.7,"[84, 77, 101, 54, 100]","[59, 68, 121, 78]",50,644,"['Drama', 'Adventure', 'Fantasy']",6.2,2018,152,USA,False,False,98,144,28,4738,2025-12-25T11:18:38.477475
17,126,2,False,False,False,1,2,5,1.1,789,99,10,8,4,29,50,1.322,"['Documentary', 'Horror']",129.4,2000.7,"[84, 77, 101, 54, 100]","[59, 68, 121, 78]",50,463,"['Comedy', 'Family']",6.5,2005,142,UK,False,False,44,57,43,1769,2025-11-30T11:18:38.477487
17,12,2,False,False,False,1,1,4,1.0,789,99,10,8,4,29,50,1.322,"['Documentary', 'Horror']",129.4,2000.7,"[84, 77, 101, 54, 100]","[59, 68, 121, 78]",50,637,"['Fantasy', 'Horror', 'Comedy']",5.7,1990,133,USA,False,False,34,129,98,2162,2025-10-14T11:18:38.477502
17,464,3,False,False,False,0,1,4,0.7,789,99,10,8,4,29,50,1.322,"['Documentary', 'Horror']",129.4,2000.7,"[84, 77, 101, 54, 100]","[59, 68, 121, 78]",50,451,"['Crime', 'War']",8.6,1988,137,Germany,False,False,83,89,57,975,2026-02-27T11:18:38.477515
17,186,2,False,False,False,0,0,2,0.4,789,99,10,8,4,29,50,1.322,"['Documentary', 'Horror']",129.4,2000.7,"[84, 77, 101, 54, 100]","[59, 68, 121, 78]",50,672,['History'],4.2,2025,85,Iran,False,False,96,123,28,4224,2026-01-29T11:18:38.477527
17,62,6,True,True,False,0,2,10,3.9,789,99,10,8,4,29,50,1.322,"['Documentary', 'Horror']",129.4,2000.7,"[84, 77, 101, 54, 100]","[59, 68, 121, 78]",50,346,"['Fantasy', 'Horror']",5.6,2018,164,Japan,False,False,25,22,31,1536,2026-03-12T11:18:38.477539
17,31,2,True,False,True,2,1,7,3.7,789,99,10,8,4,29,50,1.322,"['Documentary', 'Horror']",129.4,2000.7,"[84, 77, 101, 54, 100]","[59, 68, 121, 78]",50,350,"['Fantasy', 'Adventure']",4.0,1988,156,Japan,False,False,91,110,72,4002,2025-10-12T11:18:38.477552
17,405,3,False,False,False,0,2,5,0.8,789,99,10,8,4,29,50,1.322,"['Documentary', 'Horror']",129.4,2000.7,"[84, 77, 101, 54, 100]","[59, 68, 121, 78]",50,468,"['Family', 'Animation']",5.5,1994,80,Germany,False,False,50,121,59,800,2025-08-12T11:18:38.477564
17,48,0,False,False,False,0,2,2,0.2,789,99,10,8,4,29,50,1.322,"['Documentary', 'Horror']",129.4,2000.7,"[84, 77, 101, 54, 100]","[59, 68, 121, 78]",50,351,"['Animation', 'History']",5.4,2001,115,South Korea,True,False,50,40,91,4262,2026-03-08T11:18:38.477579
17,473,3,False,False,False,1,1,5,1.2,789,99,10,8,4,29,50,1.322,"['Documentary', 'Horror']",129.4,2000.7,"[84, 77, 101, 54, 100]","[59, 68, 121, 78]",50,65,['Animation'],8.8,1984,102,South Korea,True,False,69,99,25,3003,2025-12-14T11:18:38.477596
