user_id,movie_id,view_count,liked,saved,shared,comment_count,search_count,interaction_count_x,target_score,last_interaction,account_age_days,total_views,total_likes,total_saves,total_shares,total_comments,total_searches,avg_interaction_weight,favorite_genres,preferred_runtime,preferred_release_year,favorite_directors,favorite_writers,interaction_count_y,active_days,genres,rate,release_year,runtime,country,is_series,adult,director_id,writer_id,producer_id,popularity
44,1488,4,True,True,False,1,1,8,0.6546,2026-07-16 10:22:59.544167+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",8,0,"['Animation', 'Adventure']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
386,1078,8,True,True,False,3,2,15,0.9861,2026-07-19 13:46:03.673328+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",15,0,"['Action', 'Adventure', 'Comedy']",8.8,2002,179,New Zealand,False,False,9,10.0,11.0,1
52,1650,4,True,True,False,0,1,7,0.679,2026-07-19 13:45:12.743805+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",7,0,"['Family', 'History']",8.7,1975,133,USA,False,False,31,32.0,,3
30,588,6,True,True,False,3,1,12,0.7565,2026-07-19 13:46:03.673328+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",12,0,"['Comedy', 'Adventure']",8.8,2002,179,New Zealand,False,False,9,10.0,11.0,1
340,597,4,True,True,False,2,0,8,0.6792,2026-07-19 13:44:18.634975+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",8,0,"['Western', 'History']",9.0,2003,201,New Zealand,False,False,9,10.0,11.0,2
101,1218,2,True,True,False,1,3,8,0.485,2026-07-16 10:23:13.695771+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",8,0,['Animation'],9.0,1957,96,USA,False,False,90,91.0,,3
272,1457,3,True,True,False,0,0,5,0.4796,2026-07-19 13:46:05.271927+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",5,0,['Action'],8.8,1966,178,Italy,False,False,15,95.0,,3
260,1762,4,True,True,False,0,2,8,0.502,2026-07-19 13:44:10.706306+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",8,0,['Western'],8.5,1968,165,Italy,False,False,15,110.0,111.0,1
216,1480,3,True,True,False,2,1,8,0.6615,2026-07-19 13:46:02.178915+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",8,0,"['Action', 'Adventure', 'Fantasy']",8.7,1980,124,USA,False,False,22,23.0,24.0,1
21,1895,1,True,True,False,0,0,3,0.4135,2026-07-16 10:23:09.555014+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",3,0,['Animation'],8.8,2010,148,USA,False,False,7,7.0,8.0,3
323,487,2,True,True,False,2,4,10,0.6198,2026-07-19 13:46:03.673328+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",10,0,"['Action', 'Adventure', 'Fantasy']",8.8,2002,179,New Zealand,False,False,9,10.0,11.0,1
230,1027,3,True,True,False,1,2,8,0.498,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",8,0,"['Drama', 'Western']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
27,527,2,False,False,False,0,1,3,0.4135,2026-07-16 10:23:09.555014+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",3,0,"['Action', 'Adventure', 'Science Fiction']",8.8,2010,148,USA,False,False,7,7.0,8.0,3
308,287,4,False,True,False,2,2,9,0.4715,2026-07-19 13:46:00.875476+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",9,0,['Comedy'],8.8,2010,148,USA,False,False,7,7.0,8.0,3
475,383,4,True,True,False,0,1,7,0.4848,2026-07-19 13:44:15.980568+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",7,0,"['Drama', 'History']",9.0,1993,195,USA,False,False,12,,13.0,3
222,1280,3,True,True,False,4,2,11,0.6781,2026-07-19 13:46:18.730525+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",11,0,"['Comedy', 'Adventure']",8.5,2011,112,France,False,False,98,97.0,99.0,2
222,148,8,True,True,True,4,1,15,0.983,2026-07-19 13:46:00.875476+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",15,0,"['Adventure', 'Comedy', 'Action']",8.8,2010,148,USA,False,False,7,7.0,8.0,3
222,1757,3,True,True,True,1,0,6,0.4239,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",6,0,['Family'],8.5,2012,165,USA,False,False,14,14.0,96.0,6
19,1043,3,False,False,False,2,2,7,0.6133,2026-07-19 13:46:02.178915+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",7,0,"['Action', 'Adventure', 'Fantasy']",8.7,1980,124,USA,False,False,22,23.0,24.0,1
366,1940,5,True,True,False,3,1,11,0.7382,2026-07-19 13:45:12.743805+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",11,0,"['Western', 'Family']",8.7,1975,133,USA,False,False,31,32.0,,3
474,152,5,True,True,False,1,2,10,0.705,2026-07-19 13:46:00.875476+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",10,0,"['Action', 'Adventure', 'Science Fiction']",8.8,2010,148,USA,False,False,7,7.0,8.0,3
346,1997,1,False,False,False,0,1,2,0.2077,2026-07-19 13:45:12.743805+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",2,0,['Drama'],8.7,1975,133,USA,False,False,31,32.0,,3
104,257,3,True,True,True,1,2,8,0.4694,2026-07-19 13:44:10.706306+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",8,0,['Western'],8.5,1968,165,Italy,False,False,15,110.0,111.0,1
132,261,3,False,False,False,0,0,3,0.4553,2026-07-19 13:44:10.706306+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",3,0,['Western'],8.5,1968,165,Italy,False,False,15,110.0,111.0,1
29,1831,5,False,True,False,2,0,8,0.8441,2026-07-19 13:46:05.271927+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",8,0,"['Action', 'Comedy', 'Adventure']",8.8,1966,178,Italy,False,False,15,95.0,,3
215,1288,4,True,True,False,2,0,8,0.6853,2026-07-19 13:46:02.178915+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",8,0,"['Adventure', 'Action']",8.7,1980,124,USA,False,False,22,23.0,24.0,1
214,1895,5,True,True,False,3,4,14,0.7519,2026-07-19 13:44:29.320118+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",14,0,"['Western', 'History']",8.5,1979,117,USA,False,False,37,88.0,,1
40,1687,6,True,True,False,2,0,10,0.9305,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",10,0,"['Family', 'History', 'Western']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
77,1719,6,False,False,False,5,3,14,0.8818,2026-07-19 13:46:02.178915+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",14,0,"['Action', 'Adventure', 'Comedy']",8.7,1980,124,USA,False,False,22,23.0,24.0,1
195,1191,4,False,False,False,2,2,8,0.6497,2026-07-19 13:44:29.320118+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",8,0,"['Western', 'Family']",8.5,1979,117,USA,False,False,37,88.0,,1
213,733,3,True,True,False,2,3,10,0.6444,2026-07-19 13:44:15.980568+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",10,0,"['Western', 'History']",9.0,1993,195,USA,False,False,12,,13.0,3
377,1173,6,True,True,False,4,2,14,0.7764,2026-07-19 13:46:02.178915+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",14,0,"['Action', 'Adventure', 'Fantasy']",8.7,1980,124,USA,False,False,22,23.0,24.0,1
253,280,2,True,True,False,1,1,6,0.4681,2026-07-19 13:44:15.980568+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",6,0,"['Drama', 'History']",9.0,1993,195,USA,False,False,12,,13.0,3
241,1623,3,True,True,False,3,2,10,0.6692,2026-07-19 13:46:02.178915+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",10,0,"['Action', 'Adventure', 'Fantasy']",8.7,1980,124,USA,False,False,22,23.0,24.0,1
207,1683,1,False,False,False,0,2,3,0.1899,2026-07-19 13:44:29.320118+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",3,0,"['Horror', 'Science Fiction']",8.5,1979,117,USA,False,False,37,88.0,,1
93,260,5,True,True,False,3,2,12,0.9393,2026-07-19 13:45:12.743805+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",12,0,"['Family', 'Western', 'History']",8.7,1975,133,USA,False,False,31,32.0,,3
182,1682,4,True,True,False,2,2,10,0.513,2026-07-19 13:46:00.875476+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",10,0,['Action'],8.8,2010,148,USA,False,False,7,7.0,8.0,3
120,801,2,True,True,False,1,1,6,0.4596,2026-07-19 13:44:10.706306+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",6,0,['Family'],8.5,1968,165,Italy,False,False,15,110.0,111.0,1
421,1214,5,True,True,False,3,1,11,0.6942,2026-07-19 13:44:15.980568+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",11,0,"['History', 'Western']",9.0,1993,195,USA,False,False,12,,13.0,3
325,1941,6,True,True,False,2,2,12,0.9429,2026-07-19 13:46:05.271927+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",12,0,"['Adventure', 'Comedy', 'Action']",8.8,1966,178,Italy,False,False,15,95.0,,3
224,704,1,False,False,False,0,1,2,0.207,2026-07-16 10:22:59.544167+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",2,0,"['Drama', 'Western']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
75,1639,3,True,True,False,1,2,8,0.6168,2026-07-19 13:44:18.634975+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",8,0,"['History', 'Family']",9.0,2003,201,New Zealand,False,False,9,10.0,11.0,2
409,1642,0,False,False,False,0,2,2,0.2284,2026-07-19 13:45:12.743805+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",2,0,['Drama'],8.7,1975,133,USA,False,False,31,32.0,,3
336,1918,4,True,True,False,0,0,6,0.7199,2026-07-19 13:46:02.178915+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",6,0,"['Comedy', 'Action']",8.7,1980,124,USA,False,False,22,23.0,24.0,1
373,581,6,True,True,False,2,1,11,0.9333,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",11,0,"['Western', 'History', 'Family']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
25,275,0,False,False,False,0,1,1,0.2033,2026-07-19 13:44:18.634975+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",1,0,"['Action', 'Adventure', 'Fantasy']",9.0,2003,201,New Zealand,False,False,9,10.0,11.0,2
280,1433,5,True,True,False,2,0,9,0.8493,2026-07-19 13:46:00.875476+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",9,0,"['Comedy', 'Action', 'Adventure']",8.8,2010,148,USA,False,False,7,7.0,8.0,3
36,501,8,False,False,False,4,0,12,0.9715,2026-07-19 13:46:05.271927+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",12,0,"['Adventure', 'Comedy', 'Action']",8.8,1966,178,Italy,False,False,15,95.0,,3
40,549,4,True,True,False,0,1,7,0.702,2026-07-16 10:23:24.312005+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",7,0,"['Music', 'Animation']",8.9,2001,178,New Zealand,False,False,9,10.0,11.0,3
118,448,3,False,False,False,1,2,6,0.484,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",6,0,['History'],8.5,2012,165,USA,False,False,14,14.0,96.0,6
225,82,5,True,True,False,2,3,12,0.7141,2026-07-19 13:46:18.730525+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",12,0,"['Action', 'Adventure']",8.5,2011,112,France,False,False,98,97.0,99.0,2
494,1355,7,True,True,False,2,3,14,0.9358,2026-07-19 13:46:05.271927+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",14,0,"['Comedy', 'Adventure', 'Action']",8.8,1966,178,Italy,False,False,15,95.0,,3
131,427,4,True,True,False,0,1,7,0.5456,2026-07-19 13:44:18.634975+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",7,0,['History'],9.0,2003,201,New Zealand,False,False,9,10.0,11.0,2
326,1879,3,False,False,False,0,1,4,0.4402,2026-07-19 13:46:02.178915+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",4,0,['Comedy'],8.7,1980,124,USA,False,False,22,23.0,24.0,1
192,63,3,True,True,False,1,0,6,0.4764,2026-07-16 10:23:06.403700+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",6,0,['Adventure'],9.0,1974,202,USA,False,False,4,5.0,6.0,4
81,323,7,False,False,False,2,1,10,0.984,2026-07-19 13:46:02.178915+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",10,0,"['Action', 'Comedy', 'Adventure']",8.7,1980,124,USA,False,False,22,23.0,24.0,1
81,1568,4,True,True,False,2,1,9,0.7211,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",9,0,"['History', 'Family']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
413,364,3,False,True,False,2,2,8,0.6324,2026-07-19 13:44:18.634975+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",8,0,"['History', 'Family']",9.0,2003,201,New Zealand,False,False,9,10.0,11.0,2
124,1978,3,True,True,False,0,2,7,0.4335,2026-07-16 10:23:24.312005+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",7,0,['Music'],8.9,2001,178,New Zealand,False,False,9,10.0,11.0,3
250,1856,6,True,True,False,4,2,14,0.9387,2026-07-19 13:45:53.587264+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",14,0,"['Comedy', 'Action', 'Adventure']",9.3,1994,142,USA,False,False,1,2.0,3.0,2
500,1833,3,True,True,False,1,2,8,0.4223,2026-07-19 13:44:15.980568+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",8,0,"['Drama', 'History']",9.0,1993,195,USA,False,False,12,,13.0,3
352,1241,0,False,False,False,0,4,4,0.1704,2026-07-19 13:44:09.115316+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",4,0,"['Crime', 'Drama']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
343,1439,2,True,True,False,0,0,4,0.4358,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",4,0,"['Drama', 'Western']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
191,1388,5,True,True,False,2,0,9,0.7096,2026-07-16 10:23:24.312005+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",9,0,"['Animation', 'Adventure']",8.9,2001,178,New Zealand,False,False,9,10.0,11.0,3
249,1042,1,True,True,False,2,1,6,0.42,2026-07-19 13:46:03.673328+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",6,0,['Action'],8.8,2002,179,New Zealand,False,False,9,10.0,11.0,1
184,211,0,False,True,False,0,2,3,0.2257,2026-07-19 13:44:18.634975+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",3,0,"['Action', 'Adventure', 'Fantasy']",9.0,2003,201,New Zealand,False,False,9,10.0,11.0,2
468,292,6,False,False,False,3,1,10,0.7327,2026-07-19 13:44:18.634975+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",10,0,"['History', 'Western']",9.0,2003,201,New Zealand,False,False,9,10.0,11.0,2
326,891,5,True,True,False,1,1,9,0.6655,2026-07-19 13:46:02.178915+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",9,0,"['Comedy', 'Action']",8.7,1980,124,USA,False,False,22,23.0,24.0,1
258,1554,8,True,True,False,0,0,10,0.989,2026-07-19 13:44:29.320118+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",10,0,"['History', 'Family', 'Western']",8.5,1979,117,USA,False,False,37,88.0,,1
398,1678,2,True,True,False,0,1,5,0.4816,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",5,0,"['Drama', 'Western']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
278,1214,2,True,True,False,0,3,7,0.4864,2026-07-19 13:46:18.730525+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",7,0,['Action'],8.5,2011,112,France,False,False,98,97.0,99.0,2
327,1005,6,True,True,False,3,2,13,0.8886,2026-07-19 13:46:00.875476+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",13,0,"['Action', 'Comedy', 'Adventure']",8.8,2010,148,USA,False,False,7,7.0,8.0,3
480,624,2,False,False,False,0,0,2,0.4721,2026-07-19 13:46:02.178915+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",2,0,['Adventure'],8.7,1980,124,USA,False,False,22,23.0,24.0,1
267,1538,0,False,False,False,0,1,1,0.1831,2026-07-16 10:23:13.695771+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",1,0,"['Crime', 'Drama']",9.0,1957,96,USA,False,False,90,91.0,,3
409,875,7,True,True,False,2,0,11,0.9141,2026-07-19 13:46:03.673328+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",11,0,"['Action', 'Adventure', 'Comedy']",8.8,2002,179,New Zealand,False,False,9,10.0,11.0,1
492,315,4,True,True,False,1,1,8,0.5155,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",8,0,"['Drama', 'Western']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
450,1054,2,True,True,False,0,2,6,0.4114,2026-07-19 13:46:00.875476+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",6,0,['Action'],8.8,2010,148,USA,False,False,7,7.0,8.0,3
493,1316,3,False,False,False,0,2,5,0.466,2026-07-19 13:46:18.730525+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",5,0,"['Comedy', 'Drama']",8.5,2011,112,France,False,False,98,97.0,99.0,2
402,1849,2,True,True,False,1,3,8,0.488,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",8,0,['Western'],8.5,2012,165,USA,False,False,14,14.0,96.0,6
53,1470,5,True,True,False,2,1,10,0.7099,2026-07-16 10:23:09.555014+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",10,0,"['Music', 'Animation']",8.8,2010,148,USA,False,False,7,7.0,8.0,3
448,961,6,True,True,False,4,0,12,0.7424,2026-07-16 10:23:09.555014+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",12,0,"['Adventure', 'Animation']",8.8,2010,148,USA,False,False,7,7.0,8.0,3
389,1529,8,False,False,False,2,1,11,1.0,2026-07-19 13:45:12.743805+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",11,0,"['Family', 'History', 'Western']",8.7,1975,133,USA,False,False,31,32.0,,3
49,110,3,True,True,False,2,2,9,0.4409,2026-07-16 10:23:13.695771+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",9,0,['Adventure'],9.0,1957,96,USA,False,False,90,91.0,,3
269,284,7,False,False,False,4,2,13,0.9949,2026-07-16 10:23:13.695771+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",13,0,"['Music', 'Adventure', 'Animation']",9.0,1957,96,USA,False,False,90,91.0,,3
350,1324,4,True,True,False,1,2,9,0.6335,2026-07-19 13:44:10.706306+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",9,0,"['Western', 'Family']",8.5,1968,165,Italy,False,False,15,110.0,111.0,1
326,1979,5,True,True,False,1,2,10,0.6863,2026-07-16 10:23:13.695771+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",10,0,"['Music', 'Animation']",9.0,1957,96,USA,False,False,90,91.0,,3
42,1410,2,False,False,False,0,2,4,0.2488,2026-07-19 13:45:12.743805+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",4,0,['Drama'],8.7,1975,133,USA,False,False,31,32.0,,3
185,1816,5,True,True,False,2,2,11,0.8622,2026-07-19 13:46:05.271927+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",11,0,"['Action', 'Comedy', 'Adventure']",8.8,1966,178,Italy,False,False,15,95.0,,3
